title,juan,juan_title,index,headword,annotation
禮記,6,月令,454,隋曰,他果反謂狹而長
禮記,6,月令,455,趣民,七住反本又作趨又七緑反
禮記,6,月令,456,坏戸,音陪
禮記,6,月令,457,務畜,丑六反
禮記,6,月令,458,浸盛,子鴆反
禮記,6,月令,459,始涸,戸名反竭也
禮記,6,月令,460,角見,賢遍反下同
禮記,6,月令,461,易關,以豉反注同
禮記,6,月令,462,便,婢面反
禮記,6,月令,463,匱,其位反注同
禮記,6,月令,464,賈客,音古又古雅反
禮記,6,月令,465,應陽,應對之應
禮記,6,月令,466,有恐,丘勇反
禮記,6,月令,467,復生,扶又反
禮記,6,月令,468,數,所角反
禮記,6,月令,469,季秋無射,音亦
禮記,6,月令,470,喆,貞列反
禮記,6,月令,471,來賔,髙誘注吕氏春秋則云賔雀與鄭異
禮記,6,月令,472,爲蛤,古荅反
禮記,6,月令,473,鞠,本又作菊九六反
禮記,6,月令,474,豺,音柴
禮記,6,月令,475,僇禽,音六本或作戮
禮記,6,月令,476,申重,直用反
禮記,6,月令,477,之簿,歩古反徐歩角反
禮記,6,月令,478,之收,如字又守又反
禮記,6,月令,479,之委,紆僞反
禮記,6,月令,480,猥卒,温罪反下七忽反
禮記,6,月令,481,習吹,昌睡反注同
禮記,6,月令,482,爲將,于僞反下文縣爲注主爲又爲同
禮記,6,月令,483,徧祭,音遍
禮記,6,月令,484,合諸侯制,絶句
禮記,6,月令,485,而縣,音玄
禮記,6,月令,486,殳,音殊
禮記,6,月令,487,矛,亡侯反
禮記,6,月令,488,度,大各反
禮記,6,月令,489,同乗,繩證反
禮記,6,月令,490,校人,戸敎反
禮記,6,月令,491,而頒,音班
禮記,6,月令,492,騶,側求反
禮記,6,月令,493,載,丁代反又如字注同
禮記,6,月令,494,旐,音兆
禮記,6,月令,495,以級,九立反
禮記,6,月令,496,趣馬,七注反又七走反
禮記,6,月令,497,駕說,始銳反
禮記,6,月令,498,之陳,直覲反
禮記,6,月令,499,大常,音泰
禮記,6,月令,500,載旟,音餘
禮記,6,月令,501,搢,如字又音箭
禮記,6,月令,502,扑,普卜反
禮記,6,月令,503,挾矢,子協反又音協
禮記,6,月令,504,祀祊,鄭注周禮音方
禮記,6,月令,505,爲炭,吐旦反
禮記,6,月令,506,皆墐,其靳反
禮記,6,月令,507,辟殺,音避
禮記,6,月令,508,乃趣,音促又七住反
禮記,6,月令,509,不當,丁浪反注同
禮記,6,月令,510,供養,九用反下餘亮反注同
禮記,6,月令,511,以去,起吕反
禮記,6,月令,512,貪耆,市志反
禮記,6,月令,513,熊,乎弓反
禮記,6,月令,514,蹯,音煩
禮記,6,月令,515,鼽,音求說文云病寒鼻窒
禮記,6,月令,516,嚔,丁計反
禮記,6,月令,517,邊竟,音境注及後同
禮記,6,月令,518,隆,六中反
禮記,6,月令,519,坼,丑白反
禮記,6,月令,520,煖風,乃管反又許元反
禮記,6,月令,521,氣解,古買反
禮記,6,月令,522,惰,徒臥反
禮記,6,月令,523,孟冬析木,思歷反
禮記,6,月令,524,顓,音專
禮記,6,月令,525,頊,許玉反顓頊髙陽氏
禮記,6,月令,526,玄冥,亡丁反少昊之二子脩及熙爲玄冥玄冥水官
禮記,6,月令,527,龜鼈,必滅反
禮記,6,月令,528,財匱,其位反
禮記,6,月令,529,應,應對之應注同
禮記,6,月令,530,臭朽,許九反本亦作㱙字林云㱙腐也說文云㱙或爲朽字
禮記,6,月令,531,辟除,必亦反又婢亦反
禮記,6,月令,532,爲軷,歩曷反
禮記,6,月令,533,壤,如丈反
禮記,6,月令,534,厚二,戶豆反
禮記,6,月令,535,廣五,古曠反
禮記,6,月令,536,爲蜃,常忍反大蛤
禮記,6,月令,537,不見,賢遍反下注録見同
禮記,6,月令,538,鐵驪,力知反
禮記,6,月令,539,與彘,直吏反
禮記,6,月令,540,爲袗,之忍反又之刄反
禮記,6,月令,541,先立冬,悉薦反
禮記,6,月令,542,叶光,本又作汁音協
禮記,6,月令,543,禺人,音遇
禮記,6,月令,544,椓聚,丁角反又作涿同
禮記,6,月令,545,釁龜,許靳反
禮記,6,月令,546,筴,初格反
禮記,6,月令,547,蓍,音尸
禮記,6,月令,548,繇文,直又反
禮記,6,月令,549,相爲,于僞反下爲仲冬爲天子皆同
禮記,6,月令,550,上騰,時掌反又如字下上泄同
禮記,6,月令,551,蓋藏,才浪反又如字
禮記,6,月令,552,循行,下孟反
禮記,6,月令,553,積聚,子賜反下才柱反又並如字仲冬同
禮記,6,月令,554,鍵閉,其輦反又其偃反
禮記,6,月令,555,管籥,羊灼反
禮記,6,月令,556,封疆,居良反注及下注同
禮記,6,月令,557,要塞,先代反注同
禮記,6,月令,558,塞徯,上先則反下音奚
禮記,6,月令,559,徑,古定反
禮記,6,月令,560,鍵牡,亡古反又茂后反
禮記,6,月令,561,搏鍵,音博一本作傳直專反
禮記,6,月令,562,害處,尺慮反
禮記,6,月令,563,爲璽,音徙
禮記,6,月令,564,塋,音營
禮記,6,月令,565,丘壟,力勇反
禮記,6,月令,566,襲,音習
禮記,6,月令,567,斂,力驗反又力檢反
禮記,6,月令,568,效功,戸敎反
禮記,6,月令,569,淫巧,如字又苦孝反注同
禮記,6,月令,570,功致,直吏反下注同
禮記,6,月令,571,之長,丁丈反
禮記,6,月令,572,不當,丁浪反注同
禮記,6,月令,573,別之,彼列反
禮記,6,月令,574,國索,所百反
禮記,6,月令,575,屬民,之玉反下同
禮記,6,月令,576,滌,大歷反
禮記,6,月令,577,場,直良反
禮記,6,月令,578,躋彼,子兮反
禮記,6,月令,579,兕,徐履反
禮記,6,月令,580,觵,古宏反
禮記,6,月令,581,臘先祖,力合反
禮記,6,月令,582,謂蜡,仕迓反字林作䄍
禮記,6,月令,583,勞農,力報反
禮記,6,月令,584,將帥,上子匠反下色類反
禮記,6,月令,585,大閱,音悅
禮記,6,月令,586,唯狩,手又反
禮記,6,月令,587,上泄,息列反下同
禮記,6,月令,588,復出,扶又反
禮記,6,月令,589,參伐,所林反下同
禮記,6,月令,590,仲冬東辟,必亦反又必狄反
禮記,6,月令,591,益壯,莊亮反
禮記,6,月令,592,曷旦,本亦作鶡同苦割反曷旦鳥名
禮記,6,月令,593,暢月,勑亮反充也
禮記,6,月令,594,猶女,音汝
禮記,6,月令,595,大隂,音泰
禮記,6,月令,596,必重,直龍反注同
禮記,6,月令,597,省婦,所景反注同
禮記,6,月令,598,大酋,子由反又在由反大酋酒官之長
禮記,6,月令,599,秫稻,音述
禮記,6,月令,600,麴,丘六反
禮記,6,月令,601,糵,魚列反
禮記,6,月令,602,湛,子廉反漬也
禮記,6,月令,603,熾,尺志反炊也
禮記,6,月令,604,火齊,才計反注火齊同
禮記,6,月令,605,監,古銜反
禮記,6,月令,606,差貸,音二又他得反注同
禮記,6,月令,607,之長,丁丈反
禮記,6,月令,608,穫稻,戸郭反
禮記,6,月令,609,畜獸,許六反
禮記,6,月令,610,不詰,起吉反
禮記,6,月令,611,藪澤,素口反
禮記,6,月令,612,敎道,音導
禮記,6,月令,613,陽爭,爭鬪之爭注同
禮記,6,月令,614,去聲,起吕反注及下同
禮記,6,月令,615,禁耆,市志反
禮記,6,月令,616,從八,子用反
禮記,6,月令,617,芸,音云香草
禮記,6,月令,618,茘,力計反馬䪥
禮記,6,月令,619,挺出,大頂反
禮記,6,月令,620,馬䪥,戸介反
禮記,6,月令,621,麋,亡悲反
禮記,6,月令,622,角解,音蟹
禮記,6,月令,623,上行,時丈反
禮記,6,月令,624,氛霧,芳云反
禮記,6,月令,625,雨汁,于付反下音執注同謂雨雪雜下也
禮記,6,月令,626,瓜瓠,戸故反
禮記,6,月令,627,好雨,呼報反
禮記,6,月令,628,多疥,音介
禮記,6,月令,629,季冬婺女,無付反
禮記,6,月令,630,昬婁,力侯反
禮記,6,月令,631,旦氏,丁兮反一音丁計反
禮記,6,月令,632,玄枵,許驕反
禮記,6,月令,633,北郷,音向
禮記,6,月令,634,雉雊,古豆反雉鳴
禮記,6,月令,635,雞始乳,如住反
禮記,6,月令,636,大難,乃多反下注同
禮記,6,月令,637,磔出,竹百反
禮記,6,月令,638,爲厲,于僞反
禮記,6,月令,639,題肩,大兮反
禮記,6,月令,640,神祇,音祁
禮記,6,月令,641,腹堅,本又作複又方服反厚也
禮記,6,月令,642,五種,章勇反注同
禮記,6,月令,643,鎡,音兹
禮記,6,月令,644,錤,音其
禮記,6,月令,645,合,古荅反
禮記,6,月令,646,吹,昌睡反
禮記,6,月令,647,而罷,如字又音皮
禮記,6,月令,648,乃復,扶又反
禮記,6,月令,649,君子說,音恱
禮記,6,月令,650,小人樂,音洛
禮記,6,月令,651,以共,音恭下文以共皆同
禮記,6,月令,652,薪燎,力召反
禮記,6,月令,653,可析,思歷反下同
禮記,6,月令,654,炊爨,七亂反
禮記,6,月令,655,幾終,音祈又音機
禮記,6,月令,656,故處,昌慮反
禮記,6,月令,657,猶女,音汝
禮記,6,月令,658,令之,力呈反
禮記,6,月令,659,而縣,音玄
禮記,6,月令,660,辟寒,毗異反
禮記,6,月令,661,胎,吐來反
禮記,6,月令,662,夭,烏老反注同
禮記,6,月令,663,少長,上詩召反下丁丈反
禮記,6,月令,664,乃句,古侯反
禮記,6,月令,665,消釋,如字一本作液音亦
禮記,1,曾子問,1,曽子問第七,曽子孔子弟子曽參也以其所問多明於禮故著姓名以顯之
禮記,1,曾子問,2,卷之六大祝,音泰下文注大祝大宰大宗大廟大史皆同此音下之六反說文云祝祭主替詞者
禮記,1,曾子問,3,禆冕,婢支反
禮記,1,曾子問,4,命毋,音無本亦作無
禮記,1,曾子問,5,絺冕,知里反本亦作希徐張履反
禮記,1,曾子問,6,祝聲,之六反下同徐之又反
禮記,1,曾子問,7,三,息暫反又如字下聲三及三者三皆放此
禮記,1,曾子問,8,噫,於其反
禮記,1,曾子問,9,歆,許金反
禮記,1,曾子問,10,警神,居領反
禮記,1,曾子問,11,少師,升召反下少喪幷注同
禮記,1,曾子問,12,奉,芳勇反下注奉者同
禮記,1,曾子問,13,以衰,七雷反下同
禮記,1,曾子問,14,子從,才用反下同
禮記,1,曾子問,15,敢見,賢遍反下而見伯父廟見旅見同
禮記,1,曾子問,16,徧告,音遍下同
禮記,1,曾子問,17,於禰,本又作祢乃禮反
禮記,1,曾子問,18,視朝,直遥反注及下同
禮記,1,曾子問,19,爲將,于僞反下爲事同
禮記,1,曾子問,20,公衮,古本反
禮記,1,曾子問,21,鷩,必列反
禮記,1,曾子問,22,毳,昌銳反
禮記,1,曾子問,23,釋軷,步末反
禮記,1,曾子問,24,牲幣,依注牲音制制幣一丈八尺
禮記,1,曾子問,25,於殯,音賔出注
禮記,1,曾子問,26,將冠,古亂反下及注皆同
禮記,1,曾子問,27,徹饌,仕戀反
禮記,1,曾子問,28,埽,悉報反
禮記,1,曾子問,29,冠醮,子妙反酌而無獻酬曰醮
禮記,1,曾子問,30,以與,音預下至脫衰與奠皆同
禮記,1,曾子問,31,相爲,于僞反注爲人其所爲服爲君爲其皆同
禮記,1,曾子問,32,辟正,音避下同
禮記,1,曾子問,33,士則朋友,一本作士則朋友奠
禮記,1,曾子問,34,脫,湯活反
禮記,1,曾子問,35,擯相,息亮反
禮記,1,曾子問,36,取,七住反本亦作娶下文取婦取女同
禮記,1,曾子問,37,累,力弭反
禮記,1,曾子問,38,親迎,魚敬反下同
禮記,1,曾子問,39,縞,古老反
禮記,1,曾子問,40,緫,音揔
禮記,1,曾子問,41,服期,居冝反下同
禮記,1,曾子問,42,償,音尚
禮記,1,曾子問,43,過,古臥反
禮記,1,曾子問,44,相飮,於鴆反
禮記,1,曾子問,45,食,音寺
禮記,1,曾子問,46,相離,力智反
禮記,1,曾子問,47,有供,九用反
禮記,1,曾子問,48,養,羊尚反
禮記,1,曾子問,49,盥饋,音管下其位反
禮記,1,曾子問,50,不菲,一本作屝扶畏反草履
禮記,1,曾子問,51,朝廟,直遥反
禮記,1,曾子問,52,猶爲,于僞反下爲庶母爲其下文君爲皆同
禮記,1,曾子問,53,禮與,音餘下禮與同
禮記,1,曾子問,54,亟舉,徐起吏反
禮記,1,曾子問,55,西郷,許亮反
禮記,1,曾子問,56,先桓子,悉薦反
禮記,1,曾子問,57,夏卒,戸嫁反
禮記,1,曾子問,58,巡守,手又反本亦作狩
禮記,1,曾子問,59,齊車,側皆反本亦作齋注及下同齊車祭祀所乗金輅也
禮記,1,曾子問,60,祫祭,音洽
禮記,1,曾子問,61,老耼,他甘反老耼即老子也
禮記,1,曾子問,62,祔之,音附
禮記,1,曾子問,63,以從,才用反下椑從而從同
禮記,1,曾子問,64,必蹕,音畢止行
禮記,1,曾子問,65,少喪,如字下及注皆同讀者亦息浪反
禮記,1,曾子問,66,以遺,如字猶垂反又于季反
禮記,1,曾子問,67,者幾,居豈反下同
禮記,1,曾子問,68,雨霑,竹廉反
禮記,1,曾子問,69,衣靑,於旣反又如字下同
禮記,1,曾子問,70,嘗禘,大計反
禮記,1,曾子問,71,簠,音甫徐方于反又音蒲
禮記,1,曾子問,72,簋,音軌
禮記,1,曾子問,73,陳饌,仕戀反又仕轉反下同
禮記,1,曾子問,74,三飯,扶晚反下同
禮記,1,曾子問,75,不侑,音又絶句下皆放此
禮記,1,曾子問,76,酳,音胤又仕覲反
禮記,1,曾子問,77,不酢,才各反
禮記,1,曾子問,78,比至,必利反
禮記,1,曾子問,79,賔長,知丈反下文誄長同
禮記,1,曾子問,80,爲其,于僞反下爲彼爲親妻爲婦爲爲己病皆同
禮記,1,曾子問,81,之治,直吏反
禮記,1,曾子問,82,義斷,丁亂反
禮記,1,曾子問,83,服除,如字徐直慮反
禮記,1,曾子問,84,民中,如字又丁仲反
禮記,1,曾子問,85,適妻,丁曆反
禮記,1,曾子問,86,不誄,力水反累也謂諡也
禮記,1,曾子問,87,時行,下孟反
禮記,1,曾子問,88,作諡,音示徐又以二反
禮記,1,曾子問,89,出疆,居良反
禮記,1,曾子問,90,以椑,簿曆反櫬身棺謂杝棺也
禮記,1,曾子問,91,共殯,音恭注同下必刃反
禮記,1,曾子問,92,苴絰,七餘反下大結反
禮記,1,曾子問,93,散帶,息但反
禮記,1,曾子問,94,弁,皮彦反
禮記,1,曾子問,95,柩,其又反
禮記,1,曾子問,96,如爵,如或作加誤也
禮記,1,曾子問,97,爲巳,音以
禮記,1,曾子問,98,子免,音問
禮記,1,曾子問,99,旣引,以刃反下皆同
禮記,1,曾子問,100,旣封,依注音窆彼驗反
禮記,1,曾子問,101,及涂,音徒
禮記,1,曾子問,102,扱,初洽反
禮記,1,曾子問,103,上衽,而審反又而鴆反
禮記,1,曾子問,104,祝曰,皇之六反舊之又反下同
禮記,1,曾子問,105,爲介子,于僞反下注爲有異居爲無日同介音界副也下同
禮記,1,曾子問,106,庶子爲大夫其祭也,本或此下有如之何三字非也
禮記,1,曾子問,107,不厭,本或作懕於豔反注下皆同
禮記,1,曾子問,108,不綏,注作墮同許垂反徐又況垂反注同
禮記,1,曾子問,109,皆辟,音避下同
禮記,1,曾子問,110,厭飫,於去反
禮記,1,曾子問,111,尸謖,色六反起也
禮記,1,曾子問,112,俎敦,音對又東論反
禮記,1,曾子問,113,爲嘏,古雅反
禮記,1,曾子問,114,奠觶,之䜴反字林音支
禮記,1,曾子問,115,不歸,如字徐其位反
禮記,1,曾子問,116,諸與,音預
禮記,1,曾子問,117,其詞,如字告也下及注同
禮記,1,曾子問,118,昭穆,常遥反下音木後放此
禮記,1,曾子問,119,爲壇,大丹反下注同注或作墠音善
禮記,1,曾子問,120,逺辟,徐于万反
禮記,1,曾子問,121,之稱,尺證反
禮記,1,曾子問,122,不附祭,附依注音備本或作祔亦同
禮記,1,曾子問,123,於奥,烏報反
禮記,1,曾子問,124,無肵,音其又忌依反敬也
禮記,1,曾子問,125,之適,丁曆反下同
禮記,1,曾子問,126,如有昆弟,一本作加有昆弟
禮記,1,曾子問,127,共其,音恭
禮記,1,曾子問,128,于堩,古鄧反道也
禮記,1,曾子問,129,且不,如字徐子餘反
禮記,1,曾子問,130,吾從,才用反又如字
禮記,1,曾子問,131,旣明反,絶句
禮記,1,曾子問,132,遲數,音速出注
禮記,1,曾子問,133,朝天子,直遥反
禮記,1,曾子問,134,大夫使,色吏反下君使所使同
禮記,1,曾子問,135,不蚤,音早
禮記,1,曾子問,136,不莫,音暮
禮記,1,曾子問,137,則近,附近之近
禮記,1,曾子問,138,慝作,他得反惡也
禮記,1,曾子問,139,痁患,始占反病也
禮記,1,曾子問,140,而恐,丘勇反
禮記,1,曾子問,141,爲君,于僞反又如字
禮記,1,曾子問,142,塗邇,音迩近也
禮記,1,曾子問,143,即周,本又作堲子栗反下同
禮記,1,曾子問,144,繩絙,本又作縆古鄧反一音古恒反
禮記,1,曾子問,145,鉤之,本又作拘古侯反
禮記,1,曾子問,146,斂葬,力驗反下同
禮記,1,曾子問,147,史佚,音逸
禮記,1,曾子問,148,長殤,丁丈反下同
禮記,1,曾子問,149,則棺,古患反下文棺斂衣棺注棺謂皆同
禮記,1,曾子問,150,召公,本又作邵同上照反下同
禮記,1,曾子問,151,爲史,于僞反下爲辟下文有爲並同
禮記,1,曾子問,152,周公曰豈,絶句
禮記,1,曾子問,153,言是豈,絶句
禮記,1,曾子問,154,於禮不可,絶句
禮記,1,曾子問,155,同處,昌慮反
禮記,1,曾子問,156,辟道,婢亦反
禮記,1,曾子問,157,無辟,音避下同
禮記,1,曾子問,158,禮與,音餘下皆同
禮記,1,曾子問,159,作難,乃旦反
禮記,1,曾子問,160,粊,音祕
禮記,4,雜記下,1,雜記下第二十一猶爲,于爲反下乃爲同
禮記,4,雜記下,2,期大功,音基
禮記,4,雜記下,3,殤長,丁丈反下長子同
禮記,4,雜記下,4,旣顈,口迥反徐孔穎反沈苦頂反草也注同
禮記,4,雜記下,5,又喪,如字又息浪反下又喪同
禮記,4,雜記下,6,去麻,起吕反
禮記,4,雜記下,7,附於,義作祔出注
禮記,4,雜記下,8,未祫,音洽
禮記,4,雜記下,9,將與,音預下同
禮記,4,雜記下,10,視濯,大角反
禮記,4,雜記下,11,其它,音他
禮記,4,雜記下,12,同處,昌慮反下之處同
禮記,4,雜記下,13,使者,色吏反
禮記,4,雜記下,14,差緩,初賣反又初佳反
禮記,4,雜記下,15,適子,丁歷反
禮記,4,雜記下,16,爲新,于僞反下爲人說同
禮記,4,雜記下,17,之酢,音昨
禮記,4,雜記下,18,嚌之,才細反
禮記,4,雜記下,19,皆啐,七内反徐倉快反入口也
禮記,4,雜記下,20,瘠爲,徐在益反
禮記,4,雜記下,21,稱其,尺證反下同
禮記,4,雜記下,22,少連,詩召反
禮記,4,雜記下,23,不解,佳賣反注同
禮記,4,雜記下,24,期悲哀,音基
禮記,4,雜記下,25,怠惰,徒臥反
禮記,4,雜記下,26,解倦,其眷反
禮記,4,雜記下,27,堊室,烏各反字亦作惡同
